lablel,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2,0,8,0,1,0,3,11,1,-5,6,0,-1,0,2,3,2,1,5,0,-1,0,4,0,2,-5,6,0,-1,0,0,4,2,1,5,0,-1,0,4,3,2,-3,-1,0,-1,0,0,1,2,-3,7,0,-1,0,4,2,2,0,-3,0,-1,0,2,1,2
2,8,0,0,2,0,4,7,1,1,-2,0,1,0,0,-2,2,6,-9,0,0,0,2,-5,2,6,-11,0,0,0,0,-1,2,-1,-1,0,0,0,0,0,2,6,-10,0,0,0,2,-3,2,0,-2,0,0,0,-2,1,2,6,-9,0,0,0,2,-3,2
2,5,6,0,2,0,2,7,1,-2,5,0,0,0,6,16,3,4,4,0,0,0,3,8,4,0,-2,0,0,0,1,4,3,0,6,0,0,0,6,6,3,3,-4,0,0,0,4,2,3,-3,7,0,0,0,8,18,3,3,-3,0,0,0,16,3,3
2,9,9,0,2,0,4,10,1,10,7,0,1,0,-2,4,2,2,7,0,0,0,2,2,2,8,4,0,0,0,0,2,2,1,7,0,0,0,0,3,2,7,-1,0,0,0,2,0,2,1,7,0,0,0,-2,4,2,7,-1,0,0,0,2,0,2
2,8,9,0,2,0,5,7,1,7,-2,0,1,0,6,-1,2,-1,6,0,0,0,0,1,2,6,-1,0,0,0,4,1,2,-1,6,0,0,0,2,0,2,6,-1,0,0,0,2,2,2,3,-1,0,0,0,4,-1,2,3,7,0,0,0,0,3,2
2,4,12,0,2,0,3,10,0,8,6,0,0,0,-1,1,1,5,6,0,0,0,-1,3,1,5,7,0,0,0,1,1,1,7,-2,0,0,0,-3,4,1,1,9,0,0,0,1,0,1,7,-1,0,0,0,-3,4,1,1,8,0,0,0,1,2,1
2,6,8,0,2,0,5,8,1,2,4,0,0,0,4,2,2,1,6,0,0,0,-2,0,2,4,-4,0,0,0,2,0,2,-2,6,0,0,0,-2,4,2,4,-2,0,0,0,2,3,2,-2,6,0,0,0,-2,1,2,4,-2,0,0,0,2,2,2
2,9,5,0,2,0,3,9,1,5,1,0,0,0,4,2,2,5,2,0,0,0,2,1,2,7,-7,0,0,0,2,3,2,1,3,0,0,0,4,0,2,7,-5,0,0,0,0,4,2,1,3,0,0,0,4,0,2,7,-5,0,0,0,0,4,2
2,0,8,0,2,0,3,8,1,-6,6,0,0,0,4,1,2,0,-1,0,0,0,5,0,2,-6,6,0,0,0,0,3,2,0,-1,0,0,0,5,0,2,-3,-1,0,0,0,0,3,2,-4,6,0,0,0,4,2,2,0,-3,0,0,0,0,0,2
2,6,7,0,2,0,7,17,2,1,-2,0,0,0,0,10,2,0,5,0,0,0,7,14,2,4,-4,0,0,0,3,5,3,-2,6,0,0,0,6,15,2,4,-3,0,0,0,-2,26,3,-2,6,0,0,0,0,25,3,4,-2,0,0,0,-1,9,3
2,5,5,0,2,0,4,10,1,-3,5,0,0,0,1,4,2,3,-3,0,0,0,3,2,2,0,-3,0,0,0,2,1,2,0,5,0,0,0,-2,4,2,3,-5,0,0,0,2,0,2,-3,6,0,0,0,-2,4,2,3,-4,0,0,0,2,3,2
2,2,7,0,2,0,4,9,1,-5,8,0,1,0,-1,4,2,0,-2,0,0,0,2,2,2,0,-4,0,0,0,-1,1,2,-7,6,0,0,0,2,1,2,0,-3,0,0,0,2,-1,2,-6,5,0,0,0,-2,3,2,0,-2,0,0,0,2,-1,2
2,9,9,0,2,0,0,11,0,5,5,0,0,0,3,3,0,5,6,0,0,0,5,1,2,7,-3,0,0,0,0,4,2,1,7,0,0,0,4,1,2,7,-1,0,0,0,0,4,2,1,7,0,0,0,4,2,2,7,-1,0,0,0,2,1,2
2,0,8,0,1,0,3,10,1,-3,10,0,0,0,-3,1,2,1,5,0,-1,0,1,2,2,-5,6,0,-1,0,2,1,2,1,5,0,-1,0,-3,4,2,-3,-1,0,-1,0,2,1,2,-3,7,0,-1,0,-3,4,2,0,-3,0,-1,0,1,3,2
2,0,8,0,2,0,-1,15,1,-3,10,0,1,0,4,1,2,1,5,0,0,0,-2,3,2,-5,6,0,0,0,2,1,2,1,5,0,0,0,0,0,2,-3,-1,0,0,0,0,2,2,-3,7,0,0,0,2,-1,2,0,-3,0,0,0,-2,3,2
2,9,2,0,2,0,4,8,1,7,-9,0,0,0,2,3,2,1,0,0,0,0,1,4,2,7,-8,0,0,0,3,1,2,1,0,0,0,0,-2,4,2,7,-8,0,0,0,2,3,2,7,-10,0,0,0,-1,2,2,1,1,0,0,0,2,2,2
2,4,4,0,2,0,5,8,1,8,-2,0,0,0,4,-1,2,1,0,0,0,0,0,2,2,7,-8,0,0,0,4,2,2,7,-10,0,0,0,2,1,2,1,1,0,0,0,2,3,2,7,-9,0,0,0,4,0,2,1,0,0,0,0,0,4,2
2,9,7,0,2,0,2,9,1,7,-5,0,0,0,5,-1,2,0,5,0,0,0,1,2,2,7,-4,0,0,0,1,3,2,0,4,0,0,0,3,0,2,7,-3,0,0,0,-1,4,2,4,-3,0,0,0,3,0,2,4,5,0,0,0,-1,4,2
2,6,6,0,2,0,7,8,1,-1,10,0,1,0,4,0,2,4,-2,0,0,0,0,4,2,1,-2,0,0,0,4,0,2,1,6,0,0,0,0,4,2,4,-4,0,0,0,4,3,2,-2,7,0,0,0,0,1,2,4,-3,0,0,0,4,2,2
2,8,2,0,2,0,4,10,1,6,2,0,1,0,2,3,2,3,0,0,0,0,1,4,2,6,-10,0,0,0,5,3,2,0,0,0,0,0,-2,4,2,6,-8,0,0,0,2,1,2,0,0,0,0,0,-2,4,2,6,-8,0,0,0,2,2,2
2,9,1,1,1,0,7,6,1,5,-3,0,0,0,6,1,2,4,-1,0,0,0,1,4,2,7,-11,0,0,0,4,-1,2,1,-1,0,0,0,0,3,2,7,-9,0,0,0,4,1,2,1,-1,0,0,0,2,0,2,7,-9,0,0,0,2,2,2
2,5,3,0,2,0,4,10,1,7,-3,0,0,0,0,2,2,1,-1,0,0,0,0,3,2,6,-8,0,0,0,2,0,2,3,-8,0,0,0,-2,4,2,3,0,0,0,0,2,0,2,6,-10,0,0,0,-2,4,2,0,1,0,0,0,2,2,2
2,9,2,1,1,0,0,1,1,7,-10,0,0,0,-2,4,2,0,0,0,0,0,-4,18,1,7,-9,0,0,0,6,3,1,0,-1,0,0,0,-3,0,0,7,-8,0,0,0,5,10,1,4,-8,0,0,0,9,10,3,4,0,0,0,0,3,0,2
2,33,-10,4,0,0,18,10,1,55,-2,1,2,0,21,8,1,26,6,1,-2,0,52,-39,0,-17,29,3,0,0,28,-11,2,44,-9,1,1,0,22,-16,2,52,11,3,-2,0,38,-47,0,79,-7,3,-1,0,29,-29,1,51,-8,1,-1,0,41,-35,0
2,16,25,4,6,0,3,8,1,3,12,4,4,0,2,-2,2,25,3,2,2,0,4,0,2,30,13,4,2,0,0,3,2,3,21,3,2,0,4,-1,2,27,8,1,3,0,0,3,2,14,8,1,4,0,4,1,2,16,9,0,4,0,2,0,2
2,5,6,0,2,0,5,7,1,0,9,0,1,0,0,1,2,4,-1,0,1,0,0,2,2,0,-2,0,0,0,2,-1,2,-1,5,0,0,0,-2,3,2,3,-4,0,0,0,2,2,2,-3,6,0,0,0,-2,0,2,3,-3,0,0,0,2,1,2
2,5,11,0,2,0,5,6,1,7,1,0,1,0,4,-3,2,0,8,0,0,0,0,0,2,6,0,0,0,0,4,0,2,3,0,0,0,0,2,-1,2,2,7,0,0,0,2,1,2,6,-2,0,0,0,4,-2,2,0,7,0,0,0,0,2,2
2,6,10,0,2,0,7,6,1,10,8,0,1,0,2,7,2,4,10,0,1,0,0,3,2,7,-1,0,0,0,4,2,2,4,-1,0,0,0,1,1,2,4,7,0,0,0,4,1,2,7,-3,0,0,0,2,0,2,1,8,0,0,0,2,2,2
2,8,2,0,2,0,3,9,1,7,-4,0,0,0,4,-2,2,1,0,0,0,0,2,2,2,6,-9,0,0,0,2,3,2,0,0,0,0,0,4,0,2,6,-8,0,0,0,0,4,2,3,-8,0,0,0,4,0,2,3,0,0,0,0,0,4,2
2,6,8,0,2,0,7,6,1,7,6,0,1,0,4,0,2,-1,6,0,0,0,0,3,2,4,-3,0,0,0,4,2,2,-2,6,0,0,0,0,0,2,4,-2,0,0,0,4,1,2,-2,6,0,0,0,4,-1,2,4,-2,0,0,0,0,3,2
2,5,6,0,2,0,7,6,1,-2,10,0,1,0,6,1,2,3,-2,0,0,0,0,-1,2,0,-2,0,0,0,4,2,2,0,6,0,0,0,0,0,2,3,-4,0,0,0,4,1,2,-3,7,0,0,0,4,-1,2,3,-3,0,0,0,0,3,2
2,6,3,0,2,0,3,10,1,10,2,0,1,0,0,3,2,2,4,0,1,0,4,-1,2,7,-8,0,0,0,0,3,2,4,-8,0,0,0,4,2,2,3,-1,0,0,0,1,1,2,7,-10,0,0,0,4,1,2,1,0,0,0,0,4,0,2
2,6,6,0,2,0,3,10,1,-2,6,0,0,0,-1,3,2,4,-2,0,0,0,4,0,2,1,-2,0,0,0,-1,3,2,1,6,0,0,0,3,1,2,4,-4,0,0,0,1,0,2,-2,6,0,0,0,1,2,2,4,-2,0,0,0,3,-1,2
2,6,1,0,2,0,4,8,1,-3,9,0,1,0,5,1,2,0,-2,0,0,0,6,0,2,-6,5,0,0,0,1,3,2,0,-2,0,0,0,6,0,2,0,-4,0,0,0,1,3,2,-7,6,0,0,0,5,2,2,0,-3,0,0,0,1,0,2
2,9,10,0,2,0,5,7,1,7,-1,0,0,0,4,-2,2,1,8,0,0,0,0,1,2,7,0,0,0,0,4,1,2,1,7,0,0,0,2,0,2,7,0,0,0,0,2,2,2,7,-2,0,0,0,4,-1,2,0,8,0,0,0,0,3,2
2,9,2,0,2,0,1,10,1,7,-10,0,0,0,0,0,2,1,-1,0,0,0,2,-1,2,7,-8,0,0,0,-2,3,2,0,-1,0,0,0,2,2,2,7,-8,0,0,0,-2,0,2,4,-8,0,0,0,2,1,2,3,-1,0,0,0,2,-1,2
2,2,7,0,2,0,3,9,1,-2,4,0,0,0,6,-1,2,-2,5,0,0,0,2,1,2,1,2,0,0,0,2,3,2,-6,7,0,0,0,4,0,2,0,-3,0,0,0,0,4,2,-6,6,0,0,0,4,0,2,0,-2,0,0,0,0,4,2
2,2,6,0,2,0,5,9,1,-5,8,0,1,0,0,4,2,0,-2,0,0,0,3,2,2,-3,-2,0,0,0,0,1,2,-4,5,0,0,0,3,1,2,0,-4,0,0,0,3,-1,2,-6,7,0,0,0,-1,3,2,0,-3,0,0,0,3,-1,2
2,-4,11,0,2,0,4,8,1,-1,7,0,0,0,4,2,2,2,5,0,0,0,0,1,2,-5,8,0,0,0,5,3,2,1,0,0,0,0,-2,4,2,-5,8,0,0,0,2,3,2,1,0,0,0,0,-2,1,2,-2,0,0,0,0,2,2,2
2,6,6,0,2,0,3,10,1,-2,6,0,0,0,4,-1,2,4,-2,0,0,0,4,0,2,1,-2,0,0,0,0,3,2,0,5,0,0,0,4,2,2,4,-4,0,0,0,0,0,2,-2,7,0,0,0,4,1,2,4,-3,0,0,0,2,0,2
2,9,10,0,2,0,6,9,1,8,5,0,0,0,4,1,2,2,7,0,0,0,0,5,2,8,6,0,0,0,4,2,2,1,8,0,0,0,0,5,2,7,0,0,0,0,4,4,2,7,-2,0,0,0,0,2,2,1,9,0,0,0,4,3,2
2,6,5,0,2,0,3,8,1,-1,4,0,0,0,4,1,2,5,3,0,0,0,3,1,2,2,3,0,0,0,2,2,2,1,5,0,0,0,5,0,2,4,-5,0,0,0,0,3,2,-2,6,0,0,0,4,2,2,4,-4,0,0,0,0,0,2
2,8,2,0,2,0,5,8,1,7,-3,0,0,0,5,-1,2,0,0,0,0,0,0,2,2,6,-8,0,0,0,4,2,2,0,0,0,0,0,2,1,2,6,-8,0,0,0,2,3,2,3,-8,0,0,0,4,0,2,3,0,0,0,0,0,4,2
2,8,1,0,2,0,6,7,1,6,-11,0,1,0,2,-2,2,0,-1,0,0,0,4,-4,2,6,-10,0,0,0,0,-2,2,0,-1,0,0,0,4,-1,2,6,-9,0,0,0,4,-3,2,0,-1,0,0,0,0,1,2,6,-9,0,0,0,4,-3,2
2,6,10,0,2,0,3,8,1,8,4,0,0,0,6,-2,2,2,6,0,0,0,4,-1,2,7,-1,0,0,0,0,3,2,4,-1,0,0,0,4,-1,2,4,7,0,0,0,0,3,2,7,-3,0,0,0,4,2,2,1,8,0,0,0,0,0,2
2,9,5,0,2,0,2,10,1,7,-7,0,0,0,0,0,2,1,4,0,0,0,2,-2,2,7,-6,0,0,0,-2,0,2,1,2,0,0,0,2,1,2,7,-5,0,0,0,0,0,2,1,3,0,0,0,0,2,2,7,-5,0,0,0,2,-1,2
2,6,11,0,2,0,2,9,1,8,6,0,0,0,-1,3,2,1,8,0,0,0,0,1,2,7,0,0,0,0,0,0,2,4,0,0,0,0,-4,3,2,3,7,0,0,0,0,-1,2,7,-2,0,0,0,-4,3,2,1,7,0,0,0,0,2,2
2,6,4,0,2,0,2,9,1,10,2,0,1,0,1,-1,2,2,0,0,0,0,3,1,2,8,-1,0,0,0,-1,0,2,5,-1,0,0,0,3,0,2,4,1,0,0,0,-1,4,2,7,-9,0,0,0,3,3,2,1,2,0,0,0,-1,1,2
2,6,4,0,2,0,5,8,1,8,-6,0,1,0,5,4,2,1,1,0,0,0,0,1,2,7,-7,0,0,0,4,2,2,4,-7,0,0,0,2,1,2,4,1,0,0,0,2,3,2,7,-9,0,0,0,4,0,2,1,1,0,0,0,0,4,2
2,6,11,0,2,0,7,9,1,10,10,0,1,0,4,2,2,2,7,0,0,0,0,5,2,7,0,0,0,0,4,1,2,4,0,0,0,0,0,5,2,4,8,0,0,0,4,4,2,7,-2,0,0,0,0,2,2,1,8,0,0,0,4,3,2
2,8,7,0,2,0,3,10,1,6,7,0,1,0,0,3,2,4,4,0,0,0,3,2,2,6,-5,0,0,0,0,1,2,0,5,0,0,0,3,1,2,6,-3,0,0,0,1,1,2,0,5,0,0,0,1,2,2,6,-3,0,0,0,3,-1,2
2,2,6,0,1,0,4,9,1,-5,5,0,-1,0,-1,2,2,1,4,0,-1,0,3,1,2,-3,-2,0,-1,0,2,0,2,-3,6,0,-1,0,-2,3,2,0,-4,0,-1,0,3,0,2,-6,6,0,-1,0,-2,3,2,0,-2,0,-1,0,2,2,2
2,7,19,-2,6,0,19,-1,0,13,9,7,-2,0,13,10,2,-6,12,-1,1,0,18,14,2,19,-1,0,1,0,4,21,3,2,7,2,-1,0,12,5,1,3,9,0,2,0,9,14,2,4,9,1,1,0,3,-2,1,14,17,1,0,0,11,23,3
2,11,7,3,3,0,4,25,4,12,-2,2,4,0,-3,26,2,17,12,1,3,0,12,7,3,15,1,1,4,0,23,-18,1,7,-5,0,3,0,1,19,3,13,-1,3,2,0,-2,33,1,12,14,3,1,0,25,-23,2,8,10,2,2,0,12,5,3
2,61,6,1,3,0,35,23,1,44,4,2,2,0,21,41,2,62,11,-1,4,0,25,70,3,77,15,0,2,0,2,77,2,79,4,0,1,0,38,17,2,18,15,-1,1,0,47,-4,2,26,9,-1,-1,0,49,-28,2,37,11,-2,3,0,12,58,5
2,9,9,0,2,0,7,21,0,8,3,0,0,0,-5,22,1,2,7,0,0,0,-1,7,1,8,4,0,0,0,2,11,1,1,7,0,0,0,3,9,1,7,-1,0,0,0,-4,12,1,1,7,0,0,0,2,15,2,7,-1,0,0,0,1,5,2
2,-1,8,0,2,0,5,6,1,-3,10,0,1,0,6,0,2,1,5,0,0,0,0,2,2,0,-3,0,0,0,4,0,2,-6,8,0,0,0,2,-1,2,0,-2,0,0,0,2,1,2,-6,7,0,0,0,4,-2,2,0,-1,0,0,0,0,2,2
2,0,9,0,2,0,3,8,1,-6,9,0,0,0,6,-2,2,0,-1,0,0,0,4,-1,2,-7,7,0,0,0,0,3,2,0,0,0,0,0,4,-1,2,-3,0,0,0,0,0,3,2,-4,7,0,0,0,4,2,2,0,-2,0,0,0,0,0,2
2,0,9,0,2,0,3,10,1,-5,6,0,0,0,1,0,2,1,5,0,0,0,3,2,2,-6,7,0,0,0,-1,0,2,0,-1,0,0,0,3,1,2,-3,-1,0,0,0,1,0,2,-3,7,0,0,0,1,2,2,0,-3,0,0,0,3,-1,2
2,4,10,0,2,0,7,6,1,7,-1,0,0,0,6,1,2,4,-1,0,0,0,0,3,2,3,6,0,0,0,4,2,2,7,-3,0,0,0,0,0,2,1,6,0,0,0,4,1,2,7,-1,0,0,0,2,0,2,1,7,0,0,0,2,2,2
2,8,7,0,2,0,6,7,1,4,-2,0,1,0,7,2,2,3,4,0,0,0,0,3,2,6,-5,0,0,0,5,0,2,0,4,0,0,0,0,3,2,6,-3,0,0,0,4,2,2,0,5,0,0,0,0,0,2,6,-3,0,0,0,4,1,2
2,4,10,0,2,0,4,9,1,8,5,0,0,0,0,0,2,5,5,0,0,0,2,-2,2,5,6,0,0,0,-2,0,2,7,-3,0,0,0,2,1,2,1,7,0,0,0,2,-1,2,7,-1,0,0,0,-2,3,2,1,7,0,0,0,2,-1,2
2,6,7,0,2,0,4,10,1,1,9,0,1,0,2,0,2,5,4,0,0,0,4,-1,2,4,-4,0,0,0,0,3,2,-2,7,0,0,0,4,1,2,4,-3,0,0,0,3,1,2,-2,6,0,0,0,2,2,2,4,-2,0,0,0,4,-1,2
2,-22,-40,2,2,0,2,10,1,24,6,5,0,0,-1,4,2,21,-5,4,-2,0,0,2,2,10,9,0,2,0,1,1,2,13,-6,-1,3,0,-4,4,2,12,-7,-1,3,0,0,0,2,8,0,-1,2,0,-4,4,2,7,3,-1,3,0,0,3,2
2,9,15,0,2,0,4,10,1,16,10,0,2,0,0,1,2,15,12,2,0,0,0,3,2,7,14,0,0,0,2,1,2,16,13,0,1,0,-2,4,2,11,13,2,0,0,2,1,2,17,2,1,-1,0,-2,4,2,4,-3,1,1,0,2,2,2
2,5,10,0,2,0,3,10,1,7,5,0,0,0,3,4,2,0,7,0,0,0,5,2,2,6,-1,0,0,0,0,5,2,3,-1,0,0,0,4,1,2,2,6,0,0,0,0,5,2,6,-3,0,0,0,4,3,2,0,7,0,0,0,2,2,2
2,0,10,0,2,0,9,23,1,-5,8,0,0,0,9,9,3,1,5,0,0,0,3,9,1,-6,8,0,0,0,1,28,3,0,0,0,0,0,10,26,2,-3,0,0,0,0,12,10,2,-3,8,0,0,0,7,14,4,0,-2,0,0,0,11,8,1
2,8,1,0,2,0,6,7,1,9,-1,0,1,0,4,0,2,1,3,0,1,0,0,-1,2,6,-9,0,0,0,4,-1,2,-1,-2,0,0,0,0,3,2,6,-9,0,0,0,4,2,2,3,-9,0,0,0,0,0,2,2,-2,0,0,0,4,1,2
2,6,10,0,2,0,3,9,1,7,-1,0,0,0,-3,1,2,1,6,0,0,0,1,1,2,7,-1,0,0,0,1,-1,2,4,-1,0,0,0,-3,3,2,3,6,0,0,0,1,-1,2,7,-3,0,0,0,-3,3,2,1,7,0,0,0,1,2,2
2,6,11,0,2,0,5,6,1,7,0,0,0,0,4,-2,2,1,8,0,0,0,0,2,2,7,0,0,0,0,4,0,2,4,0,0,0,0,3,0,2,3,7,0,0,0,2,1,2,7,-2,0,0,0,4,-1,2,1,7,0,0,0,0,2,2
2,8,2,0,2,0,-5,17,1,7,-9,0,1,0,2,0,2,0,0,0,0,0,-4,1,2,6,-8,0,0,0,0,2,2,0,0,0,0,0,0,1,2,6,-8,0,0,0,-4,4,2,3,-8,0,0,0,1,1,2,3,0,0,0,0,-4,4,2
2,4,3,0,3,0,7,7,1,4,-4,0,3,0,4,0,2,-2,6,0,0,0,0,4,2,4,-3,0,0,0,4,1,2,-3,5,0,0,0,0,4,2,4,-2,0,0,0,4,2,2,1,-2,0,0,0,2,1,2,1,6,0,0,0,2,3,2
2,4,10,1,1,0,3,11,1,10,9,1,0,0,2,1,2,5,5,0,0,0,4,1,2,5,6,0,0,0,0,4,2,8,4,0,0,0,4,3,2,1,7,0,0,0,0,1,2,7,-1,0,0,0,4,2,2,1,7,0,0,0,4,0,2
2,0,10,0,2,0,4,9,1,-6,8,0,0,0,1,3,2,0,-1,0,0,0,2,1,2,-6,7,0,0,0,0,1,2,0,0,0,0,0,0,2,2,-3,0,0,0,0,2,-1,2,-4,7,0,0,0,-2,3,2,0,-2,0,0,0,2,2,2
2,2,7,0,2,0,2,9,3,-5,10,0,1,0,6,3,2,0,-2,0,0,0,-2,9,0,0,-4,0,0,0,-7,8,2,-6,7,0,0,0,9,-8,1,0,-3,0,0,0,2,10,1,-6,6,0,0,0,10,11,2,0,-2,0,0,0,4,5,1
2,33,-2,2,6,0,-3,27,0,48,19,1,4,0,11,32,-1,28,15,3,2,0,13,37,0,19,12,0,5,0,16,39,2,6,12,1,4,0,21,14,-1,13,21,1,4,0,6,9,1,-8,14,1,4,0,21,9,0,41,0,5,0,0,0,45,0
2,16,8,3,4,0,5,6,1,8,16,0,6,0,4,1,2,6,17,3,3,0,0,-1,2,58,-37,1,4,0,4,0,2,9,0,0,5,0,2,0,2,14,13,5,1,0,2,1,2,14,10,2,3,0,4,-2,2,8,15,8,-1,0,0,2,2
2,0,8,0,2,0,14,23,1,-5,11,0,1,0,10,32,2,0,-1,0,0,0,0,4,2,-6,7,0,0,0,7,6,2,0,-1,0,0,0,6,14,3,-3,-1,0,0,0,3,-3,2,-3,7,0,0,0,9,7,2,0,-3,0,0,0,3,28,2
2,6,11,0,2,0,7,6,1,7,-1,0,0,0,7,2,2,1,8,0,0,0,0,3,2,7,0,0,0,0,4,-1,2,4,0,0,0,0,0,3,2,4,8,0,0,0,4,1,2,7,-2,0,0,0,2,0,2,1,9,0,0,0,2,2,2
2,6,10,0,2,0,3,10,1,8,-1,0,1,0,-1,3,2,1,7,0,0,0,-1,-1,2,7,-1,0,0,0,1,0,2,4,-1,0,0,0,-3,4,2,4,7,0,0,0,1,0,2,7,-3,0,0,0,-3,4,2,1,8,0,0,0,1,3,2
2,3,12,0,2,0,-2,1,0,7,1,0,1,0,5,9,2,3,0,0,0,0,-6,10,1,2,7,0,0,0,1,6,2,6,-2,0,0,0,-5,14,2,0,8,0,0,0,-1,18,3,6,-1,0,0,0,2,-10,3,0,8,0,0,0,2,-8,2
2,9,7,0,2,0,6,7,1,2,8,0,1,0,4,0,2,7,-2,0,0,0,0,-1,2,7,-4,0,0,0,4,-1,2,0,6,0,0,0,0,3,2,7,-3,0,0,0,4,2,2,1,5,0,0,0,0,0,2,7,-2,0,0,0,4,1,2
2,0,9,0,2,0,7,7,1,-5,11,0,1,0,5,2,2,0,-1,0,0,0,0,4,2,-7,6,0,0,0,4,3,2,0,-1,0,0,0,1,2,2,-3,-1,0,0,0,4,2,2,-4,6,0,0,0,2,1,2,0,-3,0,0,0,2,3,2
2,0,10,0,2,0,4,10,1,-5,7,0,0,0,1,4,2,0,0,0,0,0,2,2,2,-6,8,0,0,0,2,1,2,0,0,0,0,0,-2,4,2,-3,0,0,0,0,3,1,2,-3,8,0,0,0,-2,4,2,0,-2,0,0,0,2,3,2
2,1,-10,4,1,0,3,10,1,9,21,2,3,0,0,3,2,20,13,3,4,0,4,-1,2,11,29,2,1,0,0,3,2,6,24,4,-2,0,4,2,2,10,-3,2,1,0,0,0,2,9,21,0,3,0,4,1,2,16,16,3,0,0,4,-1,2
2,2,6,0,2,0,7,5,1,-6,6,0,0,0,4,-1,2,0,-2,0,0,0,0,2,2,-3,-2,0,0,0,4,1,2,-3,6,0,0,0,1,0,2,0,-4,0,0,0,4,0,2,-6,6,0,0,0,4,-2,2,0,-2,0,0,0,0,2,2
2,8,8,0,2,0,3,9,1,9,6,0,1,0,6,-1,2,0,7,0,0,0,2,1,2,6,-3,0,0,0,2,3,2,0,6,0,0,0,4,0,2,6,-2,0,0,0,0,4,2,3,-2,0,0,0,4,0,2,3,6,0,0,0,0,4,2
2,7,16,1,4,0,7,6,1,11,11,0,2,0,4,0,2,1,11,3,2,0,0,3,2,10,9,0,5,0,4,2,2,-1,10,-1,3,0,0,0,2,-4,12,-1,4,0,4,1,2,25,12,-1,5,0,4,-1,2,2,10,5,1,0,0,3,2
2,4,7,0,2,0,7,6,1,2,8,0,1,0,6,1,2,2,9,0,1,0,1,4,2,2,-4,0,0,0,4,2,2,-4,7,0,0,0,1,1,2,2,-3,0,0,0,4,1,2,-4,6,0,0,0,2,0,2,2,-2,0,0,0,2,2,2
2,6,3,0,2,0,6,8,1,10,2,0,1,0,5,2,2,1,0,0,0,0,0,4,2,7,-8,0,0,0,5,1,2,4,-8,0,0,0,0,4,2,3,-1,0,0,0,4,3,2,7,-10,0,0,0,0,1,2,1,-1,0,0,0,4,2,2
2,5,6,0,2,0,4,7,1,-2,10,0,1,0,2,2,2,3,-2,0,0,0,0,-2,2,0,-2,0,0,0,2,0,2,-1,5,0,0,0,-2,-1,2,3,-4,0,0,0,2,2,2,-3,6,0,0,0,-2,0,2,3,-2,0,0,0,2,1,2
2,6,9,0,2,0,5,8,1,8,-2,0,1,0,8,-2,2,1,7,0,0,0,4,0,2,7,-1,0,0,0,4,2,2,1,7,0,0,0,6,-1,2,7,-1,0,0,0,2,3,2,4,-1,0,0,0,6,2,2,4,7,0,0,0,2,0,2
2,0,8,0,2,0,3,9,1,-5,9,0,1,0,6,-1,2,0,-1,0,1,0,2,1,2,-7,6,0,0,0,2,3,2,0,-1,0,0,0,4,0,2,-3,-1,0,0,0,0,4,2,-4,6,0,0,0,4,0,2,0,-3,0,0,0,0,4,2
2,2,7,0,2,0,6,10,0,-5,5,0,0,0,7,3,1,1,4,0,0,0,7,1,1,0,-4,0,0,0,3,5,1,-6,7,0,0,0,8,2,1,0,-3,0,0,0,3,5,1,-6,6,0,0,0,7,4,1,0,-2,0,0,0,4,3,1
2,8,11,4,6,0,2,10,1,11,-6,4,1,0,-3,4,2,18,5,3,0,0,0,2,2,2,4,3,2,0,-2,2,2,15,5,4,1,0,-2,3,2,6,1,4,0,0,0,1,2,12,-2,6,-2,0,-4,4,2,9,0,2,3,0,0,0,2
2,5,11,0,2,0,3,10,1,9,10,0,1,0,0,-1,2,1,12,0,1,0,4,-1,2,6,0,0,0,0,0,3,2,3,0,0,0,0,4,2,2,2,7,0,0,0,1,1,2,6,-2,0,0,0,4,1,2,0,7,0,0,0,4,-1,2
2,8,7,0,2,0,7,7,1,3,9,0,1,0,4,1,2,6,-2,0,0,0,0,4,2,6,-4,0,0,0,4,3,2,0,7,0,0,0,0,1,2,6,-3,0,0,0,4,2,2,0,6,0,0,0,4,0,2,6,-2,0,0,0,0,4,2
2,0,9,0,2,0,3,2,1,-5,7,0,0,0,3,2,-1,1,6,0,0,0,9,-4,1,-5,7,0,0,0,4,-2,1,0,0,0,0,0,-2,-4,0,-3,0,0,0,0,13,11,0,-3,8,0,0,0,6,9,2,0,-2,0,0,0,-5,-16,-1
2,6,6,0,2,0,4,10,1,4,7,0,1,0,0,1,2,2,4,0,0,0,0,3,2,4,-5,0,0,0,2,1,2,-2,6,0,0,0,-2,4,2,4,-4,0,0,0,2,0,2,-2,5,0,0,0,-2,4,2,4,-3,0,0,0,2,2,2
2,2,7,0,2,0,6,9,1,-3,10,0,1,0,1,3,2,0,-1,0,0,0,4,2,2,-6,7,0,0,0,1,1,2,60,78,5,8,0,4,1,2,-6,7,0,-1,0,4,0,2,-3,2,0,-1,0,0,3,2,-3,-1,0,-1,0,4,-1,2
2,5,6,0,2,0,4,8,1,-2,5,0,0,0,5,-2,2,4,4,0,0,0,12,5,2,0,-2,0,0,0,-1,0,3,0,6,0,0,0,10,4,4,3,-4,0,0,0,8,-4,1,-3,7,0,0,0,4,11,1,3,-3,0,0,0,13,2,4
